orderId;valueWithoutTaxes;countryCode;state;totalAmount
71998;403.24;PR;;
83092;90.96;PR;;
55572;121.86;PR;;
53711;237.87;US;CA;
64647;108.46;US;;
54906;216.01;US;FL;
97495;487.62;CA;;
88247;46.87;CA;;
19324;116.15;PR;;
17260;239.19;CA;;
16554;331.98;PR;;
29068;249.4;US;TX;
36404;317.14;CA;;
89681;225.45;PR;;
73016;445.66;PR;;
52110;169.13;PR;;
75675;193.93;PR;;
22080;386.45;PR;;
87020;459.23;CA;;
83296;228.55;CA;;
86855;454.14;US;;
36020;219.92;US;CA;
33655;125.98;CA;;
59386;344.91;CA;;
62358;314.42;PR;;
58631;482.05;US;NY;
88468;19.05;CA;;
99243;487.53;PR;;
43787;481.52;CA;;
91833;335.02;CA;;
85542;11.26;PR;;
73728;453.17;PR;;
50446;100.62;CA;;
85931;322.3;CA;;
96324;119.36;CA;;
77630;165.31;PR;;
34876;94.04;PR;;
65246;129.6;US;FL;
59539;86.16;PR;;
69400;193.08;CA;;
45109;162.27;US;NY;
62835;384.61;CA;;
73138;267.61;CA;;
16799;441.65;US;;
51640;444.23;PR;;
23656;448.43;PR;;
62242;223.87;CA;;
54855;469.76;PR;;
82431;466.8;PR;;
48300;173.68;PR;;
73825;443.07;CA;;
14523;87.81;CA;;
20742;471.66;CA;;
54642;474.6;CA;;
56114;117.31;PR;;
92342;218.68;PR;;
69784;395.71;PR;;
49143;342.19;US;CA;
95892;350.71;US;NY;
65653;146.31;US;FL;
52184;124.28;CA;;
64111;360.14;PR;;
56930;272.83;CA;;
97684;412.89;US;TX;
31674;223.99;US;CA;
40837;16.61;CA;;
81595;265.58;CA;;
22149;206.87;CA;;
47789;325.11;US;NY;
11706;152.64;PR;;
83864;285.59;US;NY;
34618;413.77;PR;;
11282;421.53;CA;;
87898;303.51;US;CA;
64544;71.14;PR;;
48312;236.7;PR;;
17298;158.22;US;CA;
39808;301.55;CA;;
74247;324.9;PR;;
95327;76.63;US;NY;
26876;495.68;CA;;
21658;356.62;PR;;
33919;311.03;CA;;
50769;11.67;PR;;
80661;25.72;CA;;
33663;342.21;CA;;
50339;107.81;US;;
29639;274.42;CA;;
63209;229.32;US;CA;
52018;125.49;PR;;
32964;430.71;US;CA;
18600;357.91;PR;;
57103;219.95;CA;;
12069;176.33;US;TX;
95797;208.93;US;NY;
96135;319.3;PR;;
29109;10.27;CA;;
51135;39.28;PR;;
19794;189.19;US;CA;
99654;397.5;US;TX;
30687;264.34;PR;;
48452;180.63;US;TX;
40674;435.45;CA;;
32575;221.22;PR;;
99798;444.44;PR;;
38509;214.78;PR;;
47730;441.15;PR;;
65068;35.7;PR;;
37764;102.7;US;CA;
87896;491.34;PR;;
21879;238.21;US;NY;
66246;479.25;PR;;
80288;122.93;PR;;
48570;322.09;PR;;
81005;55.92;US;;
59110;229.11;US;;
14208;444.66;US;;
80362;358.94;PR;;
83187;333.2;US;TX;
59708;420.29;CA;;
10727;464.15;PR;;
49763;494.82;CA;;
28953;123.04;CA;;
73346;459.58;CA;;
15733;352.71;CA;;
73742;16.06;CA;;
77092;356.83;CA;;
72894;227.42;CA;;
63539;390.01;CA;;
27464;127.17;CA;;
96899;15.86;US;;
96124;348.74;CA;;
63565;305.53;CA;;
21023;68.06;US;;
25035;46.8;PR;;
16023;409.46;US;;
77497;412.76;US;FL;
53288;260.3;PR;;
16801;243.72;CA;;
83447;18.92;PR;;
21473;454.58;US;NY;
65242;143.59;CA;;
96886;357.21;PR;;
62159;267.53;US;CA;
90349;317.09;CA;;
61879;462.66;CA;;
31970;171.05;CA;;
19269;481.04;US;;
93577;323.09;CA;;
82384;420.99;PR;;
23726;218.83;CA;;
57623;118.53;PR;;
19208;79.73;US;TX;
73595;465.14;US;;
71068;178.8;CA;;
88816;378.03;PR;;
55683;134.47;US;TX;
47972;272.65;US;CA;
54675;208.83;PR;;
75890;459.26;PR;;
93773;194.96;US;FL;
48413;473.84;PR;;
75754;174.09;PR;;
56237;431.6;CA;;
37287;374.33;PR;;
77522;182.29;US;;
79728;327.9;US;NY;
37966;357.69;CA;;
35599;128.71;US;TX;
23886;455.34;CA;;
67053;498.53;CA;;
94518;236.94;US;FL;
33833;486.32;PR;;
50427;168.32;US;CA;
45540;266.66;CA;;
60711;418.92;PR;;
85866;299.48;PR;;
22378;258.69;CA;;
53711;298.2;PR;;
77769;434.37;US;TX;
96248;416.55;CA;;
48645;382.05;CA;;
95475;393.58;CA;;
89707;430.39;US;TX;
15069;130.34;US;FL;
56327;138.86;CA;;
91187;52.43;CA;;
74806;275.49;CA;;
43534;44.8;CA;;
54593;39.04;CA;;
96340;426.02;US;;
17006;23.58;CA;;
84815;125.21;PR;;
30179;299.35;CA;;
95641;14.34;PR;;
19299;342.82;CA;;
11609;415.37;CA;;
97212;279.85;CA;;
60008;323.41;CA;;
48400;117.05;PR;;
17191;461.67;PR;;
94203;67.02;PR;;
99040;444.96;PR;;
91020;493.73;CA;;
23969;184.72;PR;;
17094;178.14;CA;;
36166;142.56;PR;;
31757;298.3;PR;;
54592;286.21;US;NY;
45074;11.14;US;CA;
16186;365.19;US;NY;
55208;295.28;CA;;
93328;155.53;US;TX;
31605;498.75;PR;;
22369;134.77;US;TX;
99521;51.65;CA;;
74987;149.37;US;TX;
13824;295.69;CA;;
33494;443.86;PR;;
65898;362.78;CA;;
99245;17.94;PR;;
26081;180.61;US;FL;
45994;261.87;US;TX;
61964;396.9;US;TX;
55250;269.91;CA;;
30869;151.39;CA;;
52401;82.04;PR;;
75895;55.72;PR;;
15603;236.97;US;NY;
90968;214.8;US;;
34959;293.14;US;TX;
70331;41.09;US;;
99558;143.87;PR;;
14643;264.53;PR;;
53357;243.79;CA;;
17750;441.99;PR;;
52539;109.19;PR;;
42876;152.15;PR;;
13714;10.47;US;TX;
61501;391.98;PR;;
64342;130.74;PR;;
26803;81.19;PR;;
93638;250.09;PR;;
91894;290.28;CA;;
30867;446.78;CA;;
25698;364.25;US;TX;
48995;335.32;PR;;
56005;444.46;US;NY;
28706;360.35;CA;;
94831;151.89;US;NY;
85957;176.87;CA;;
66672;420.89;CA;;
94659;359.88;CA;;
29551;209.07;CA;;
99914;320.12;CA;;
26383;264.13;CA;;
40594;314.83;PR;;
51772;370.74;CA;;
88323;256.24;US;FL;
39240;398.91;PR;;
32543;99.88;PR;;
31237;289.35;CA;;
49730;465.47;US;TX;
13184;430.67;US;;
86345;255.33;PR;;
10744;343.48;US;TX;
32066;94.14;PR;;
56126;374.05;PR;;
64215;300.74;PR;;
36337;24.97;CA;;
89712;359.41;CA;;
13187;451.99;US;CA;
66601;294.86;PR;;
15651;400.53;PR;;
29144;349.87;US;CA;
41452;103.26;US;FL;
87454;208.83;US;TX;
42356;368.31;CA;;
78831;73.32;CA;;
75631;13.86;CA;;
42997;339.21;PR;;
23582;94.84;PR;;
81456;11.4;CA;;
74545;432.02;US;;
66017;218.87;CA;;
86625;463.56;PR;;
67394;390.76;CA;;
41906;183.78;PR;;
68386;358.23;CA;;
88681;405.07;US;TX;
85520;51.78;CA;;
70256;496.31;US;NY;
55565;25.0;PR;;
27133;331.63;US;FL;
39232;242.43;US;TX;
87821;192.0;PR;;
18552;59.13;PR;;
21503;75.84;US;NY;
25959;378.18;US;NY;
39314;265.47;PR;;
50075;361.52;CA;;
60774;485.73;US;FL;
85703;373.85;PR;;
81299;304.21;PR;;
70154;129.85;CA;;
58531;348.36;CA;;
50983;367.34;PR;;
69465;308.11;US;;
79850;196.63;CA;;
98200;152.6;CA;;
30054;283.55;US;;
92763;162.33;US;CA;
29348;232.31;PR;;
61088;354.94;PR;;
48854;350.25;CA;;
76923;471.38;CA;;
64123;220.19;CA;;
15383;391.11;CA;;
89017;442.58;CA;;
57103;404.88;PR;;
12032;100.9;PR;;
84789;63.08;PR;;
62437;136.55;CA;;
66040;62.16;US;FL;
18831;202.48;CA;;
67365;475.72;PR;;
63007;480.48;US;FL;
85554;41.77;PR;;
98298;46.1;CA;;
66241;221.28;PR;;
78883;282.0;US;CA;
33406;471.86;CA;;
66276;308.33;CA;;
57582;387.33;PR;;
84508;488.81;US;CA;
89451;310.58;CA;;
97424;12.03;PR;;
13042;139.18;US;;
46400;111.68;PR;;
33417;114.46;CA;;
62189;107.11;US;CA;
40212;210.9;CA;;
88548;148.22;CA;;
84574;200.08;PR;;
53386;358.01;PR;;
58207;425.47;CA;;
94444;330.43;CA;;
19644;458.94;PR;;
55556;11.86;US;TX;
71999;466.58;PR;;
58540;339.47;PR;;
97136;483.44;US;CA;
30655;369.78;PR;;
30160;61.48;CA;;
61519;136.3;CA;;
18671;81.28;CA;;
36963;155.93;PR;;
17045;435.27;CA;;
14390;199.63;PR;;
86527;452.53;PR;;
60163;156.83;US;FL;
54939;246.79;PR;;
16244;57.17;PR;;
93689;91.08;CA;;
10848;227.08;CA;;
24672;445.7;CA;;
15623;115.87;PR;;
39477;325.59;US;NY;
36617;294.66;PR;;
76103;457.3;CA;;
22896;323.87;US;FL;
75882;302.38;US;TX;
27327;466.87;CA;;
34687;358.21;US;FL;
25076;185.9;CA;;
81044;274.9;PR;;
96226;146.83;US;CA;
91818;170.17;US;;
17505;171.57;CA;;
92625;219.96;US;FL;
48472;328.8;US;;
82741;334.41;PR;;
29967;450.48;PR;;
28783;240.53;CA;;
90219;418.79;CA;;
58541;93.27;US;FL;
55061;326.9;CA;;
90462;232.13;US;NY;
73092;485.84;US;CA;
74551;489.58;CA;;
38760;408.52;CA;;
50419;334.06;PR;;
55992;220.83;PR;;
49685;416.28;PR;;
77924;251.48;US;CA;
58504;382.45;PR;;
84124;175.15;US;NY;
47975;102.31;US;TX;
91602;414.92;PR;;
62440;346.64;CA;;
75478;259.42;US;FL;
91573;192.17;US;TX;
11596;20.48;US;CA;
18190;408.5;PR;;
61387;463.62;US;FL;
69103;23.58;PR;;
51483;326.54;CA;;
87890;212.11;US;TX;
72979;183.84;CA;;
65900;226.73;US;TX;
49698;351.12;US;TX;
83068;480.82;US;;
44188;165.15;PR;;
76172;71.59;US;NY;
31037;274.29;PR;;
18532;331.27;PR;;
15634;488.13;CA;;
82674;400.46;US;;
16396;160.06;PR;;
49587;253.34;CA;;
41674;266.73;CA;;
84078;189.27;CA;;
26559;453.36;CA;;
14310;214.59;PR;;
27423;358.46;PR;;
48436;47.53;CA;;
78488;246.44;PR;;
17696;189.06;PR;;
87171;355.7;US;CA;
24839;199.25;CA;;
88936;353.47;CA;;
44239;317.42;US;CA;
43528;132.22;CA;;
13406;47.31;PR;;
23873;313.58;PR;;
30357;353.64;CA;;
16299;107.24;US;CA;
13643;459.0;US;;
95967;80.48;CA;;
42203;373.7;CA;;
77868;166.83;PR;;
61083;222.82;CA;;
17365;193.53;US;TX;
68971;182.39;US;;
22519;468.86;CA;;
21726;112.59;US;FL;
25418;223.79;PR;;
75700;23.34;CA;;
79736;253.45;PR;;
22538;109.04;US;TX;
39359;379.54;US;TX;
17290;422.02;CA;;
88476;383.01;US;;
41059;414.04;CA;;
93289;63.24;PR;;
79822;193.92;CA;;
38631;215.73;CA;;
59513;150.54;CA;;
25086;330.96;CA;;
19324;204.5;CA;;
68121;26.06;PR;;
99918;325.86;US;CA;
57769;345.04;PR;;
51380;271.67;CA;;
28746;170.25;US;NY;
90467;299.55;US;CA;
17805;108.75;US;TX;
64695;446.06;US;;
86032;312.22;CA;;
37611;331.4;PR;;
12736;75.15;PR;;
10612;235.66;CA;;
12521;279.31;CA;;
32083;469.68;US;CA;
82770;48.24;US;TX;
87421;24.73;PR;;
57101;499.37;PR;;
61764;16.58;US;;
46981;295.41;CA;;
22108;468.02;PR;;
54881;86.95;PR;;
57021;28.61;PR;;
45898;252.08;PR;;
49216;480.6;US;;
62108;299.34;CA;;
97609;114.06;PR;;
58179;161.37;CA;;
74477;232.49;PR;;
54082;413.99;US;TX;
70186;482.7;US;CA;
70756;487.03;US;FL;
53630;110.6;CA;;
90330;337.43;PR;;
24467;207.17;CA;;
74134;26.45;CA;;
43635;262.54;US;CA;
84679;149.3;CA;;
37882;495.33;PR;;
22297;417.03;CA;;
10109;151.41;CA;;
10039;191.1;CA;;
88493;463.88;CA;;
78327;175.81;US;FL;
81240;203.14;CA;;
92038;28.52;CA;;
65785;103.99;PR;;
83933;345.48;US;NY;
62488;187.65;PR;;
79109;241.45;CA;;
62294;61.32;PR;;
20030;147.29;US;TX;
57025;251.25;PR;;
52189;302.97;PR;;
57927;192.22;US;NY;
13536;62.46;US;FL;
73098;178.22;US;NY;
29377;89.68;US;;
62201;374.31;PR;;
13874;223.91;US;CA;
34526;103.87;CA;;
99094;114.93;PR;;
71101;79.84;US;NY;
83307;433.76;CA;;
74848;39.66;US;CA;
75220;183.83;PR;;
60786;252.04;PR;;
84760;393.86;PR;;
30691;208.27;US;TX;
74928;42.65;US;CA;
55644;27.99;CA;;
27413;416.68;US;CA;
41156;433.09;US;FL;
28355;48.86;CA;;
96019;96.78;PR;;
91772;176.35;US;CA;
18620;484.31;PR;;
39710;194.37;US;FL;
10022;280.84;US;NY;
51800;164.13;PR;;
58428;273.22;CA;;
22181;169.51;CA;;
53042;277.43;PR;;
66746;25.34;PR;;
54978;417.62;CA;;
68371;96.86;CA;;
79780;154.09;CA;;
87796;250.32;CA;;
57921;297.98;PR;;
18670;15.69;US;FL;
75967;212.58;PR;;
42694;338.96;PR;;
38531;80.92;US;TX;
85504;360.53;US;;
48590;483.7;PR;;
32759;345.69;CA;;
21705;476.52;CA;;
36041;150.5;CA;;
68447;22.17;PR;;
26325;352.32;CA;;
74981;412.26;PR;;
29473;326.87;CA;;
39835;400.18;US;;
27584;413.89;CA;;
46353;478.71;PR;;
45041;486.48;US;NY;
51224;193.9;CA;;
75663;257.95;US;FL;
69290;121.34;US;TX;
83417;133.47;US;FL;
86948;292.44;US;FL;
23484;231.12;CA;;
65178;113.94;CA;;
60065;400.81;PR;;
91650;76.1;PR;;
86652;168.41;PR;;
94691;415.71;PR;;
43442;305.14;US;CA;
16804;499.96;US;;
99255;21.03;US;CA;
57913;153.91;US;NY;
47173;160.0;PR;;
92237;52.65;PR;;
27292;253.13;PR;;
38962;334.85;CA;;
76427;219.58;PR;;
53128;147.9;CA;;
73064;99.58;PR;;
12458;197.11;CA;;
80556;477.85;CA;;
13375;263.11;PR;;
67445;156.32;PR;;
85402;187.72;PR;;
18782;226.22;US;CA;
70695;405.51;US;NY;
38876;296.74;CA;;
84336;465.29;US;NY;
77364;232.5;US;NY;
59289;351.3;PR;;
76484;376.1;US;;
96191;119.4;CA;;
65876;255.38;CA;;
54229;365.46;CA;;
75755;96.69;CA;;
62957;204.11;CA;;
72544;409.65;CA;;
38007;292.79;CA;;
27946;270.27;CA;;
94237;35.46;US;TX;
16845;80.36;PR;;
71932;257.47;PR;;
25593;210.71;PR;;
80452;60.94;US;CA;
41971;191.18;CA;;
10412;187.74;PR;;
68697;272.77;US;FL;
90316;236.98;US;CA;
48850;301.57;PR;;
10701;41.73;CA;;
43274;113.33;US;NY;
98076;122.4;PR;;
44446;133.95;PR;;
96285;165.31;PR;;
66054;102.25;US;FL;
35928;206.63;US;TX;
22874;467.02;US;FL;
55584;172.86;US;;
15025;265.78;PR;;
48897;419.55;US;CA;
16028;84.03;CA;;
20940;418.86;PR;;
30309;463.63;PR;;
48324;182.47;CA;;
11319;23.64;US;;
98601;356.89;PR;;
90550;411.08;US;TX;
25058;169.26;US;FL;
47870;268.19;CA;;
80023;119.82;US;TX;
93730;144.9;PR;;
60868;44.47;PR;;
28097;202.51;US;CA;
54139;327.09;US;;
74087;317.51;PR;;
71329;309.12;PR;;
78842;107.79;PR;;
24362;377.7;US;FL;
69107;292.07;CA;;
99590;376.25;CA;;
41864;422.37;US;FL;
42399;205.43;PR;;
46008;349.12;CA;;
41560;394.6;PR;;
76830;346.67;PR;;
95165;13.51;CA;;
13448;93.5;PR;;
14474;244.08;US;CA;
31762;140.32;PR;;
61414;480.4;US;;
49574;127.73;PR;;
60259;489.62;PR;;
68983;222.19;US;CA;
49409;351.13;CA;;
33791;495.78;PR;;
21841;25.16;CA;;
86853;26.61;US;NY;
49809;118.46;PR;;
36175;255.19;PR;;
58622;251.19;US;FL;
47349;158.52;PR;;
39465;314.84;US;;
94292;363.65;CA;;
48289;212.14;CA;;
97100;233.46;CA;;
72994;63.97;CA;;
92659;218.5;US;;
99361;193.94;PR;;
46063;161.53;CA;;
14955;203.27;PR;;
91420;85.6;PR;;
38779;336.88;US;CA;
89035;91.43;PR;;
62979;289.27;CA;;
38968;450.27;PR;;
19011;418.08;CA;;
78111;301.28;US;FL;
99211;418.1;CA;;
21252;155.61;CA;;
67452;254.9;CA;;
40903;209.43;CA;;
87865;155.9;CA;;
26921;99.46;PR;;
12433;441.67;PR;;
43639;76.23;PR;;
45630;187.98;US;TX;
27672;223.33;CA;;
10798;92.98;US;TX;
10491;113.3;US;FL;
77346;32.89;CA;;
85526;289.45;US;CA;
71689;15.0;CA;;
72344;347.17;CA;;
84767;147.07;PR;;
25503;28.93;PR;;
22383;81.03;CA;;
65553;54.65;US;NY;
48984;441.03;PR;;
45086;494.11;PR;;
43748;280.45;US;NY;
77450;215.02;PR;;
93184;419.69;US;;
78909;399.29;CA;;
11172;317.86;US;;
46921;183.58;PR;;
69023;61.18;CA;;
51466;103.48;PR;;
22909;475.1;CA;;
31691;396.94;PR;;
25251;203.32;CA;;
42132;436.51;PR;;
41526;134.36;CA;;
27644;142.9;US;NY;
61705;171.12;PR;;
65952;469.58;US;FL;
64807;140.66;CA;;
39235;245.96;CA;;
78159;248.33;CA;;
84081;60.4;US;CA;
56627;290.33;PR;;
11937;172.75;US;CA;
62432;427.59;PR;;
91551;286.71;US;;
32161;237.05;US;FL;
85156;330.56;US;FL;
70935;167.81;PR;;
15932;218.74;PR;;
83900;369.02;CA;;
20534;305.65;PR;;
65096;390.08;CA;;
97432;241.76;US;;
84487;407.75;CA;;
14813;438.53;PR;;
96694;55.43;PR;;
42863;35.61;US;;
23097;411.48;US;CA;
87587;426.73;US;CA;
67959;373.58;US;CA;
80868;121.85;CA;;
92553;370.44;CA;;
31230;169.27;CA;;
74796;227.29;US;FL;
61543;88.26;CA;;
84239;18.94;CA;;
94546;328.49;US;TX;
11287;308.06;US;CA;
34399;184.44;US;NY;
79563;326.73;CA;;
37380;103.75;PR;;
64184;483.66;CA;;
23985;89.57;CA;;
94056;219.28;CA;;
84742;101.9;US;CA;
80623;445.66;CA;;
11164;71.38;CA;;
86492;498.94;US;TX;
21980;411.38;CA;;
13939;212.77;PR;;
68135;99.12;US;FL;
87832;253.71;CA;;
90334;299.35;US;TX;
95880;182.6;US;NY;
89408;213.02;PR;;
20261;214.05;US;TX;
71340;203.1;US;NY;
74880;172.51;CA;;
77686;85.27;CA;;
32740;393.09;US;;
36982;91.06;PR;;
49521;460.09;CA;;
51101;342.39;PR;;
53349;11.19;PR;;
43906;146.77;PR;;
19107;464.59;PR;;
25218;214.09;PR;;
44747;337.39;US;CA;
19182;201.79;PR;;
38748;54.95;PR;;
73042;151.0;PR;;
39230;328.57;US;CA;
98213;421.9;US;NY;
41792;199.02;US;FL;
35078;249.37;US;FL;
89033;247.39;PR;;
81241;410.83;PR;;
30252;96.61;CA;;
18747;389.91;PR;;
79556;344.33;US;FL;
78361;308.15;CA;;
80926;15.73;US;CA;
88299;11.37;PR;;
35191;458.29;US;CA;
26349;96.33;PR;;
14319;131.4;US;;
15569;70.4;CA;;
39569;10.59;US;TX;
99069;418.68;PR;;
86293;463.54;CA;;
13099;346.03;US;TX;
46711;112.87;PR;;
38730;206.09;US;;
72251;417.12;CA;;
94287;30.69;US;CA;
39898;239.11;CA;;
22557;421.04;US;TX;
69358;252.17;US;TX;
92102;139.36;PR;;
12041;235.86;PR;;
66886;68.6;PR;;
70756;238.06;CA;;
80880;262.32;CA;;
42297;244.67;PR;;
36511;499.88;CA;;
51423;259.03;CA;;
18289;291.25;US;FL;
28162;439.15;PR;;
27055;400.79;US;FL;
38051;414.76;US;;
56079;484.9;US;NY;
62330;381.61;PR;;
88088;328.17;PR;;
64752;277.22;CA;;
15118;184.48;CA;;
42193;284.96;US;FL;
21966;235.94;PR;;
61314;426.25;US;TX;
45438;152.68;CA;;
84928;77.02;PR;;
54388;46.5;CA;;
84013;95.74;PR;;
85957;175.21;US;NY;
72795;232.8;US;CA;
75753;324.6;US;CA;
17330;210.5;US;TX;
33478;180.95;PR;;
99007;193.47;CA;;
37355;45.06;US;TX;
13289;210.64;PR;;
48617;169.6;US;CA;
91560;115.75;CA;;
28209;45.2;CA;;
52695;282.07;PR;;
67846;114.75;US;NY;
92483;149.93;CA;;
33844;446.01;PR;;
57006;462.5;US;TX;
96776;96.01;US;NY;
18616;421.77;PR;;
82944;91.05;PR;;
71716;222.07;US;CA;
48375;108.63;CA;;
56899;488.53;CA;;
23755;233.26;CA;;
31751;497.84;CA;;
47111;483.47;US;CA;
16259;291.61;CA;;
60880;322.63;PR;;
82742;242.06;PR;;
68425;420.41;US;;
18899;176.89;US;;
82052;226.5;CA;;
19748;176.98;PR;;
76713;99.87;CA;;
66733;470.11;CA;;
21826;165.63;US;FL;
51074;126.15;PR;;
88850;145.21;PR;;
98050;214.74;US;;
90306;195.22;CA;;
56356;378.79;PR;;
35841;184.22;PR;;
42116;370.48;CA;;
94067;182.7;PR;;
76245;66.2;US;TX;
17266;276.22;PR;;
89904;356.34;US;;
34875;114.83;PR;;
60629;344.86;PR;;
53201;146.03;PR;;
17960;229.97;PR;;
88064;217.38;PR;;
76937;384.75;PR;;
73768;286.5;CA;;
80068;31.72;CA;;
21672;426.95;US;TX;
40003;117.89;US;;
58378;304.45;PR;;
28136;400.49;CA;;
56521;357.11;PR;;
45416;211.09;PR;;
76582;251.08;US;;
99152;280.97;PR;;
61642;361.81;US;NY;
62442;89.23;PR;;
52517;267.29;US;;
58536;44.78;CA;;
81658;82.12;CA;;
42677;259.08;CA;;
62610;95.41;PR;;
10518;86.53;US;TX;
88800;208.65;PR;;
17866;258.92;PR;;
87544;171.8;CA;;
66453;360.3;PR;;
21260;452.47;US;TX;
88835;187.56;US;FL;
55849;300.57;US;CA;
80037;32.73;CA;;
94054;149.76;PR;;
41226;453.77;PR;;
66454;221.61;US;;
39114;425.21;US;FL;
32812;335.47;CA;;
94645;164.81;US;FL;
34675;304.37;PR;;
31036;220.69;US;;
95084;133.68;PR;;
11193;454.79;US;TX;
56023;275.71;CA;;
63676;156.99;US;NY;
60697;153.39;CA;;
72630;156.19;CA;;
42365;137.65;US;TX;
19396;57.51;CA;;
39610;327.94;PR;;
45240;443.5;PR;;
92257;359.3;US;;
49647;161.66;PR;;
95359;494.47;US;;
83267;491.45;CA;;
48639;196.64;CA;;
68500;478.0;US;CA;
50423;445.34;CA;;
83041;131.0;PR;;
27077;336.59;US;TX;
53568;473.55;CA;;
67650;448.82;PR;;
17437;298.24;US;NY;
31160;204.4;US;NY;
30309;488.43;CA;;
73805;128.9;US;CA;
21658;345.97;PR;;
39993;293.29;PR;;
30159;180.17;CA;;
74977;394.16;US;FL;
47725;255.58;CA;;
25822;251.91;PR;;
17635;141.43;CA;;
10905;129.83;US;CA;
81559;444.85;US;TX;
16346;413.48;CA;;
32818;339.62;PR;;
38206;444.04;CA;;
61030;138.26;CA;;
28630;410.92;CA;;
95548;416.25;PR;;
11664;139.94;CA;;
46446;109.72;US;FL;
88163;327.69;PR;;
75903;404.04;US;NY;
79258;328.12;PR;;
61057;137.61;CA;;
45127;51.25;PR;;
65029;316.39;US;FL;
15763;417.12;US;NY;
25107;75.59;PR;;
19053;327.92;PR;;
45662;490.72;PR;;
94432;73.1;CA;;
65664;444.91;US;TX;
92804;100.13;CA;;
17764;32.08;CA;;
55505;467.99;PR;;
38771;171.19;CA;;
45943;90.44;US;;
68978;77.68;CA;;
16216;42.63;PR;;
36287;35.25;US;TX;
93605;464.45;US;TX;
90962;81.02;US;FL;
31928;490.35;US;CA;
31486;57.48;PR;;
46877;160.44;PR;;
92247;276.92;US;TX;
89270;393.69;PR;;
97162;24.11;US;FL;
51095;78.21;US;CA;
10175;339.6;PR;;
79013;312.38;US;NY;
33552;20.26;CA;;
63306;234.73;US;CA;
47483;173.97;CA;;
39685;350.12;PR;;
48082;366.28;CA;;
51114;229.09;CA;;
53977;427.72;PR;;
53280;19.16;US;NY;
64988;22.55;US;FL;
49311;209.28;CA;;
34167;139.92;US;;
41878;491.4;CA;;
68057;377.08;CA;;
68473;331.63;CA;;
26164;100.53;CA;;
59383;304.11;US;NY;
74664;354.83;CA;;
14297;216.77;PR;;
31165;254.3;US;;
90611;179.04;CA;;
41410;307.37;US;FL;
33050;412.53;CA;;
33585;474.18;US;CA;
63850;282.56;US;CA;
29533;25.75;PR;;
42224;422.11;US;TX;
10254;102.06;CA;;
65503;172.2;US;NY;
31756;219.86;US;FL;
78192;406.34;CA;;
86442;331.06;PR;;
86246;440.07;US;TX;
31533;360.48;PR;;
10102;83.36;US;CA;
53399;410.49;US;CA;
93323;138.93;PR;;
59768;203.69;CA;;
70447;331.91;CA;;
69348;294.46;US;TX;
72800;69.59;US;FL;
17306;175.41;CA;;
75584;227.52;PR;;
84944;242.14;PR;;
36496;272.18;PR;;
58941;250.68;CA;;
15002;80.0;CA;;
48683;231.63;CA;;
24113;206.73;CA;;
18415;26.23;US;CA;
11734;62.45;CA;;
49540;63.69;PR;;
30244;49.22;CA;;
45775;418.29;CA;;
23062;401.09;CA;;
94117;85.81;CA;;
22104;352.13;CA;;
57514;466.3;PR;;
58818;341.41;PR;;
12348;73.4;US;FL;
64969;363.86;CA;;
92141;15.33;PR;;
42127;400.53;CA;;
22153;413.38;US;CA;
41341;60.75;US;NY;
35086;473.69;CA;;
66151;204.0;US;;
94614;384.07;PR;;
60561;87.33;CA;;
34276;251.94;PR;;
48766;33.27;CA;;
53125;240.57;PR;;
97460;260.55;US;CA;
68916;37.21;PR;;
59190;390.98;PR;;
22514;359.86;PR;;
60810;268.09;PR;;
32251;314.08;PR;;
59262;10.08;US;FL;
45285;322.73;US;NY;
55645;399.35;PR;;
22658;290.2;PR;;
83682;112.82;US;;
50047;221.42;US;FL;
58052;95.69;CA;;
46996;327.6;US;;
30296;107.46;US;TX;
23071;426.89;US;TX;
27288;418.04;CA;;
29900;22.51;US;CA;
38817;475.27;PR;;
72489;338.88;CA;;
88443;35.28;US;TX;
70007;26.1;PR;;
34095;227.64;PR;;
92000;116.35;CA;;
70228;90.52;PR;;
26749;73.54;PR;;
29166;93.84;CA;;
25841;98.19;CA;;
29789;385.59;CA;;
52267;126.68;US;CA;
81150;113.01;CA;;
90721;345.73;PR;;
27606;407.45;US;FL;
25737;88.16;US;TX;
12078;282.52;PR;;
43237;108.3;US;TX;
96952;195.18;US;;
62110;369.38;PR;;
44046;384.79;PR;;
71080;455.43;US;CA;
92234;340.91;CA;;
51731;491.68;CA;;
80994;247.33;CA;;
39081;457.3;CA;;
33399;194.17;US;NY;
70739;139.87;CA;;
94630;125.91;US;CA;
79379;59.04;PR;;
54049;317.04;US;TX;
28780;310.63;CA;;
66026;262.02;PR;;
54863;220.9;CA;;
19095;481.1;US;CA;
14119;255.76;CA;;
48096;149.02;US;FL;
40772;145.16;US;FL;
31339;242.44;CA;;
76250;44.56;US;;
29593;350.26;CA;;
94819;435.05;CA;;
51096;158.73;CA;;
10035;416.61;CA;;
42210;337.9;US;TX;
67633;297.1;US;TX;
25045;238.38;US;CA;
83008;322.08;US;FL;
87956;53.23;US;;
95582;252.45;US;;
95894;353.05;US;NY;
77706;64.61;US;NY;
60463;230.25;US;;
72688;397.5;US;TX;
36097;324.71;US;NY;
91304;432.17;US;NY;
71275;80.14;US;FL;
56817;408.63;CA;;
92083;376.0;CA;;
