orderId;valueWithoutTaxes;countryCode;state;totalAmount
80004;PgPsE;PR;;
28115;384.74;CA;;
64896;122.34;US;FL;
34414;417.93;CA;;
50954;50.06;CA;;
22420;37.66;US;NY;
75517;210.7;CA;;
82503;128.4;PR;;
88293;169.58;US;CA;
62816;50.06;CA;;
24825;423.8;PR;;
26874;387.42;PR;;
35486;122.34;US;FL;
86704;384.74;CA;;
79268;89.19;US;;
88078;37.66;US;NY;
23027;66.48;US;TX;
46199;384.74;CA;;
97628;102.35;PR;;
64275;37.66;US;NY;
61847;89.19;US;;
20190;89.19;US;;
73339;210.7;CA;;
66866;384.74;CA;;
17261;37.66;US;NY;
46113;122.34;US;FL;
19171;210.7;CA;;
77370;102.35;PR;;
38803;102.35;PR;;
46902;317.03;CA;;
20033;89.19;US;;
38888;37.66;US;NY;
33157;387.42;PR;;
52479;417.93;CA;;
84367;89.19;US;;
98925;122.34;US;FL;
56748;169.58;US;CA;
69931;89.19;US;;
97132;FhsOk;PR;;
68960;375.3;PR;;
98826;439.51;CA;;
55849;415.43;PR;;
31218;66.48;US;TX;
74002;384.74;CA;;
47660;89.19;US;;
45044;415.43;PR;;
27066;GIMjg;CA;;
66519;122.34;US;FL;
58631;317.03;CA;;
39004;89.19;US;;
25668;210.7;CA;;
94472;423.8;PR;;
72906;384.74;CA;;
77733;169.58;US;CA;
84095;37.66;US;NY;
13259;boJdE;PR;;
90520;210.7;CA;;
12677;415.43;PR;;
99579;HhwLg;CA;;
46658;89.19;US;;
96021;317.03;CA;;
21626;317.03;CA;;
48648;168.87;PR;;
30620;210.7;CA;;
77907;GQhCN;CA;;
21830;66.48;US;TX;
13405;439.51;CA;;
35193;439.51;CA;;
47570;122.34;US;FL;
71011;415.43;PR;;
13117;128.4;PR;;
37267;128.4;PR;;
16005;50.06;CA;;
45404;423.8;PR;;
62548;375.3;PR;;
49378;415.43;PR;;
50456;415.43;PR;;
46011;168.87;PR;;
73479;89.19;US;;
67815;QeZsV;US;FL;
92485;50.06;CA;;
75843;415.43;PR;;
26004;102.35;PR;;
14346;122.34;US;FL;
85075;okjWm;PR;;
16784;210.7;CA;;
81633;89.19;US;;
69735;66.48;US;TX;
87603;89.19;US;;
70916;37.66;US;NY;
13118;375.3;PR;;
49257;89.19;US;;
44219;375.3;PR;;
81428;xAbvm;CA;;
24568;387.42;PR;;
51310;417.93;CA;;
61477;417.93;CA;;
18579;37.66;US;NY;
67543;168.87;PR;;
70792;VZBDy;PR;;
42436;439.51;CA;;
91232;xMwaz;PR;;
21917;387.42;PR;;
19767;128.4;PR;;
69324;384.74;CA;;
37631;122.34;US;FL;
70189;384.74;CA;;
20004;423.8;PR;;
27816;89.19;US;;
26878;375.3;PR;;
37222;89.19;US;;
90163;169.58;US;CA;
67044;317.03;CA;;
27994;89.19;US;;
80503;210.7;CA;;
90619;375.3;PR;;
86240;317.03;CA;;
48089;439.51;CA;;
79584;387.42;PR;;
82326;122.34;US;FL;
23470;387.42;PR;;
26682;423.8;PR;;
82214;384.74;CA;;
61839;102.35;PR;;
97711;66.48;US;TX;
24379;102.35;PR;;
55266;317.03;CA;;
81392;37.66;US;NY;
99931;415.43;PR;;
30923;210.7;CA;;
35786;FUelz;CA;;
12759;128.4;PR;;
41951;89.19;US;;
89769;66.48;US;TX;
34175;417.93;CA;;
49559;317.03;CA;;
39674;384.74;CA;;
91821;384.74;CA;;
36526;417.93;CA;;
43485;168.87;PR;;
34513;37.66;US;NY;
53347;50.06;CA;;
79631;415.43;PR;;
34760;423.8;PR;;
92923;102.35;PR;;
66922;66.48;US;TX;
32172;89.19;US;;
43290;ONHnw;US;TX;
96293;387.42;PR;;
60610;128.4;PR;;
97978;89.19;US;;
53440;417.93;CA;;
14571;GfoeF;US;CA;
23610;317.03;CA;;
83908;387.42;PR;;
74652;37.66;US;NY;
11113;66.48;US;TX;
38303;66.48;US;TX;
65261;128.4;PR;;
43395;168.87;PR;;
62879;KyXZB;CA;;
86548;169.58;US;CA;
87933;384.74;CA;;
62321;102.35;PR;;
80344;66.48;US;TX;
30742;89.19;US;;
20446;122.34;US;FL;
57999;317.03;CA;;
93728;XkGoJ;PR;;
48808;50.06;CA;;
47531;50.06;CA;;
19473;417.93;CA;;
97834;387.42;PR;;
47723;66.48;US;TX;
98934;423.8;PR;;
87088;122.34;US;FL;
48257;375.3;PR;;
39905;439.51;CA;;
20697;89.19;US;;
92964;66.48;US;TX;
61265;50.06;CA;;
96608;317.03;CA;;
59995;415.43;PR;;
23248;66.48;US;TX;
25750;423.8;PR;;
75292;102.35;PR;;
81473;439.51;CA;;
59123;66.48;US;TX;
75004;169.58;US;CA;
11850;66.48;US;TX;
63676;417.93;CA;;
22774;439.51;CA;;
11274;66.48;US;TX;
50065;423.8;PR;;
44005;66.48;US;TX;
38941;168.87;PR;;
79990;375.3;PR;;
26326;423.8;PR;;
61158;439.51;CA;;
88430;415.43;PR;;
10974;37.66;US;NY;
10228;128.4;PR;;
87157;128.4;PR;;
61224;417.93;CA;;
81148;50.06;CA;;
99852;37.66;US;NY;
92637;423.8;PR;;
40831;uvLPN;CA;;
73742;375.3;PR;;
96788;89.19;US;;
80129;168.87;PR;;
78743;387.42;PR;;
48393;317.03;CA;;
12999;37.66;US;NY;
30912;317.03;CA;;
36388;423.8;PR;;
69057;387.42;PR;;
84402;89.19;US;;
36992;66.48;US;TX;
54754;317.03;CA;;
53352;168.87;PR;;
11337;317.03;CA;;
52704;317.03;CA;;
85391;128.4;PR;;
30259;FPVxO;US;;
16601;128.4;PR;;
43196;102.35;PR;;
93157;168.87;PR;;
67388;50.06;CA;;
84145;128.4;PR;;
14708;50.06;CA;;
47253;439.51;CA;;
35646;317.03;CA;;
71119;rpldd;US;NY;
45309;37.66;US;NY;
70445;50.06;CA;;
94627;375.3;PR;;
47181;417.93;CA;;
48329;423.8;PR;;
75219;128.4;PR;;
32640;122.34;US;FL;
91649;128.4;PR;;
17904;384.74;CA;;
98091;210.7;CA;;
98065;khmUw;CA;;
84381;210.7;CA;;
85944;169.58;US;CA;
80813;439.51;CA;;
42286;50.06;CA;;
71891;439.51;CA;;
26250;210.7;CA;;
12720;417.93;CA;;
11952;417.93;CA;;
44722;384.74;CA;;
84739;66.48;US;TX;
52935;50.06;CA;;
67941;375.3;PR;;
99158;66.48;US;TX;
17438;122.34;US;FL;
84802;128.4;PR;;
13250;66.48;US;TX;
85187;317.03;CA;;
79926;423.8;PR;;
84670;439.51;CA;;
51000;169.58;US;CA;
26125;417.93;CA;;
52146;210.7;CA;;
28600;317.03;CA;;
93056;122.34;US;FL;
99320;168.87;PR;;
39065;37.66;US;NY;
74236;SreDo;PR;;
94218;GRLWr;PR;;
82770;169.58;US;CA;
77325;66.48;US;TX;
61025;128.4;PR;;
92632;317.03;CA;;
39055;415.43;PR;;
19482;375.3;PR;;
22547;384.74;CA;;
38946;169.58;US;CA;
29990;317.03;CA;;
36471;210.7;CA;;
14108;375.3;PR;;
13852;trjUa;CA;;
71181;168.87;PR;;
86659;415.43;PR;;
23725;439.51;CA;;
96022;37.66;US;NY;
80048;37.66;US;NY;
80153;317.03;CA;;
46356;375.3;PR;;
99528;384.74;CA;;
17439;387.42;PR;;
42156;89.19;US;;
40705;128.4;PR;;
29532;swwvC;US;;
14033;169.58;US;CA;
33384;wKgeR;CA;;
50574;66.48;US;TX;
11871;OzOiT;PR;;
75945;169.58;US;CA;
88372;89.19;US;;
11903;210.7;CA;;
81596;122.34;US;FL;
91275;439.51;CA;;
86296;417.93;CA;;
87586;210.7;CA;;
63984;66.48;US;TX;
66227;415.43;PR;;
78850;89.19;US;;
52353;387.42;PR;;
93526;JVFBe;US;TX;
54141;128.4;PR;;
57395;375.3;PR;;
15787;384.74;CA;;
48222;415.43;PR;;
99270;169.58;US;CA;
53659;317.03;CA;;
79906;317.03;CA;;
81531;89.19;US;;
53539;375.3;PR;;
11187;REJpZ;PR;;
62315;122.34;US;FL;
26790;417.93;CA;;
60089;89.19;US;;
73610;384.74;CA;;
56262;89.19;US;;
15902;439.51;CA;;
61462;375.3;PR;;
23425;37.66;US;NY;
15295;102.35;PR;;
11872;439.51;CA;;
90055;102.35;PR;;
30581;423.8;PR;;
56850;vpFFz;CA;;
49328;HqObh;CA;;
33226;128.4;PR;;
51541;168.87;PR;;
34860;415.43;PR;;
25847;169.58;US;CA;
88316;89.19;US;;
67924;128.4;PR;;
20162;415.43;PR;;
57343;384.74;CA;;
93506;89.19;US;;
14340;210.7;CA;;
99575;37.66;US;NY;
69107;439.51;CA;;
14188;210.7;CA;;
96441;384.74;CA;;
80662;66.48;US;TX;
31796;375.3;PR;;
33878;439.51;CA;;
36880;375.3;PR;;
89283;89.19;US;;
33060;375.3;PR;;
93267;375.3;PR;;
87821;375.3;PR;;
68905;317.03;CA;;
15385;210.7;CA;;
70492;66.48;US;TX;
13278;168.87;PR;;
88211;415.43;PR;;
48701;50.06;CA;;
30185;rLxkF;PR;;
59239;37.66;US;NY;
84762;169.58;US;CA;
44247;210.7;CA;;
19248;384.74;CA;;
22221;415.43;PR;;
36815;122.34;US;FL;
61800;384.74;CA;;
72574;128.4;PR;;
59292;gELWT;US;CA;
38082;hfYbx;CA;;
28762;37.66;US;NY;
61485;OstQj;US;CA;
57594;317.03;CA;;
65381;317.03;CA;;
30656;417.93;CA;;
89511;128.4;PR;;
88122;66.48;US;TX;
58631;423.8;PR;;
95992;jIcdn;CA;;
45894;317.03;CA;;
98661;50.06;CA;;
96502;66.48;US;TX;
29306;ZGnLj;PR;;
87903;122.34;US;FL;
12029;169.58;US;CA;
98310;66.48;US;TX;
17129;89.19;US;;
33304;169.58;US;CA;
85793;439.51;CA;;
51421;210.7;CA;;
56345;HRBeb;US;NY;
42767;EhNJE;PR;;
34354;375.3;PR;;
14691;128.4;PR;;
85198;37.66;US;NY;
14395;375.3;PR;;
60763;317.03;CA;;
13624;317.03;CA;;
29914;384.74;CA;;
41267;423.8;PR;;
96394;210.7;CA;;
61234;417.93;CA;;
47143;102.35;PR;;
49196;168.87;PR;;
69378;89.19;US;;
75511;50.06;CA;;
51328;169.58;US;CA;
64448;439.51;CA;;
62191;169.58;US;CA;
91540;387.42;PR;;
57479;317.03;CA;;
55139;169.58;US;CA;
27271;dtkXN;US;NY;
88453;210.7;CA;;
71089;169.58;US;CA;
70827;122.34;US;FL;
75364;423.8;PR;;
58398;89.19;US;;
30178;384.74;CA;;
31664;66.48;US;TX;
35869;tXrlm;CA;;
88815;423.8;PR;;
64409;169.58;US;CA;
39709;317.03;CA;;
75666;50.06;CA;;
56027;168.87;PR;;
55340;102.35;PR;;
69344;439.51;CA;;
16241;122.34;US;FL;
25673;317.03;CA;;
70124;415.43;PR;;
46292;128.4;PR;;
58580;423.8;PR;;
24170;439.51;CA;;
75310;50.06;CA;;
80762;50.06;CA;;
64025;210.7;CA;;
90979;384.74;CA;;
35150;50.06;CA;;
50223;rEYgf;PR;;
46261;egjjq;US;NY;
28833;375.3;PR;;
86785;37.66;US;NY;
72443;102.35;PR;;
68476;439.51;CA;;
39954;66.48;US;TX;
77446;89.19;US;;
15741;66.48;US;TX;
83888;375.3;PR;;
87797;128.4;PR;;
24183;66.48;US;TX;
58499;210.7;CA;;
98662;102.35;PR;;
13969;210.7;CA;;
13585;102.35;PR;;
19632;387.42;PR;;
56457;415.43;PR;;
74754;66.48;US;TX;
10942;50.06;CA;;
48644;415.43;PR;;
45859;168.87;PR;;
87132;317.03;CA;;
17025;210.7;CA;;
80055;168.87;PR;;
84669;66.48;US;TX;
86737;50.06;CA;;
55960;37.66;US;NY;
67300;CfJAq;CA;;
11654;66.48;US;TX;
88331;384.74;CA;;
36077;128.4;PR;;
22650;415.43;PR;;
89414;375.3;PR;;
38947;122.34;US;FL;
28524;KnETD;CA;;
22767;50.06;CA;;
93289;122.34;US;FL;
40824;omife;US;CA;
61955;89.19;US;;
64383;168.87;PR;;
94087;169.58;US;CA;
51527;50.06;CA;;
26011;HyBLr;CA;;
86381;102.35;PR;;
97017;122.34;US;FL;
76056;89.19;US;;
32357;tBSLV;PR;;
21986;387.42;PR;;
34839;384.74;CA;;
10294;50.06;CA;;
55805;210.7;CA;;
77355;Btrms;PR;;
46866;423.8;PR;;
54653;210.7;CA;;
78746;415.43;PR;;
66224;439.51;CA;;
79290;89.19;US;;
97674;169.58;US;CA;
58188;317.03;CA;;
46779;128.4;PR;;
71602;37.66;US;NY;
45102;210.7;CA;;
93057;384.74;CA;;
59867;TgUBw;CA;;
74554;210.7;CA;;
12910;387.42;PR;;
16254;50.06;CA;;
50422;PNNPh;US;;
42081;168.87;PR;;
30864;128.4;PR;;
88427;128.4;PR;;
69331;66.48;US;TX;
58928;rNibq;PR;;
73801;50.06;CA;;
47950;387.42;PR;;
38072;SsOsp;US;CA;
67112;66.48;US;TX;
96594;122.34;US;FL;
61092;122.34;US;FL;
39363;Fhmgh;CA;;
42352;50.06;CA;;
30010;423.8;PR;;
25783;415.43;PR;;
29580;37.66;US;NY;
92602;Dnzfm;PR;;
28056;169.58;US;CA;
49686;66.48;US;TX;
60992;415.43;PR;;
40175;439.51;CA;;
79058;102.35;PR;;
56465;317.03;CA;;
19383;210.7;CA;;
66701;415.43;PR;;
50148;122.34;US;FL;
76862;102.35;PR;;
33068;375.3;PR;;
32554;89.19;US;;
13671;122.34;US;FL;
82219;317.03;CA;;
10060;317.03;CA;;
66517;317.03;CA;;
79571;439.51;CA;;
35559;122.34;US;FL;
53948;169.58;US;CA;
89079;37.66;US;NY;
60607;384.74;CA;;
92707;50.06;CA;;
46242;122.34;US;FL;
16324;423.8;PR;;
87700;128.4;PR;;
19029;168.87;PR;;
59619;210.7;CA;;
45831;50.06;CA;;
48964;423.8;PR;;
95719;387.42;PR;;
32495;50.06;CA;;
84421;iCweJ;CA;;
83179;210.7;CA;;
20650;66.48;US;TX;
77404;hGIox;US;TX;
94100;89.19;US;;
64143;RwaYb;CA;;
27369;122.34;US;FL;
15372;89.19;US;;
35897;66.48;US;TX;
26925;102.35;PR;;
38623;210.7;CA;;
26485;423.8;PR;;
73201;439.51;CA;;
52431;128.4;PR;;
89952;128.4;PR;;
40817;417.93;CA;;
59716;387.42;PR;;
93329;37.66;US;NY;
12032;50.06;CA;;
20442;384.74;CA;;
90786;210.7;CA;;
60339;128.4;PR;;
35301;122.34;US;FL;
63662;102.35;PR;;
15657;50.06;CA;;
53223;384.74;CA;;
72530;128.4;PR;;
43666;317.03;CA;;
19749;RlIdR;US;FL;
43679;384.74;CA;;
58287;417.93;CA;;
55012;415.43;PR;;
38285;zzGrG;PR;;
46762;122.34;US;FL;
23329;LKtQY;CA;;
44202;375.3;PR;;
48992;89.19;US;;
81537;423.8;PR;;
89435;417.93;CA;;
13135;122.34;US;FL;
10917;210.7;CA;;
14808;169.58;US;CA;
98755;102.35;PR;;
41726;50.06;CA;;
26612;415.43;PR;;
64909;RKsoJ;US;CA;
70673;mrvJk;CA;;
59631;50.06;CA;;
95701;50.06;CA;;
37804;210.7;CA;;
23735;317.03;CA;;
52130;210.7;CA;;
83520;89.19;US;;
92252;417.93;CA;;
27630;169.58;US;CA;
42874;168.87;PR;;
35235;210.7;CA;;
85875;423.8;PR;;
21644;89.19;US;;
21539;384.74;CA;;
71650;384.74;CA;;
30239;415.43;PR;;
86168;122.34;US;FL;
47539;210.7;CA;;
38918;423.8;PR;;
10669;168.87;PR;;
81096;FXRrj;PR;;
22496;439.51;CA;;
88847;415.43;PR;;
80686;122.34;US;FL;
58020;89.19;US;;
93957;89.19;US;;
96096;415.43;PR;;
65998;423.8;PR;;
12625;yHHQe;PR;;
91437;387.42;PR;;
88263;169.58;US;CA;
11380;169.58;US;CA;
25465;415.43;PR;;
99416;423.8;PR;;
92608;169.58;US;CA;
11242;417.93;CA;;
21939;417.93;CA;;
92370;102.35;PR;;
91262;102.35;PR;;
83142;317.03;CA;;
40054;417.93;CA;;
50124;50.06;CA;;
65488;50.06;CA;;
93152;128.4;PR;;
97883;37.66;US;NY;
91649;102.35;PR;;
35288;439.51;CA;;
79861;375.3;PR;;
68967;37.66;US;NY;
56906;102.35;PR;;
61741;415.43;PR;;
82566;423.8;PR;;
83228;384.74;CA;;
43865;423.8;PR;;
85686;mZzci;PR;;
85847;168.87;PR;;
32862;375.3;PR;;
38600;eimfl;US;FL;
71845;375.3;PR;;
10480;122.34;US;FL;
73504;VJaSW;PR;;
26272;387.42;PR;;
85263;37.66;US;NY;
35161;102.35;PR;;
37835;417.93;CA;;
33992;128.4;PR;;
31633;210.7;CA;;
46327;417.93;CA;;
28316;417.93;CA;;
21187;EEial;PR;;
54719;122.34;US;FL;
35986;384.74;CA;;
67997;168.87;PR;;
49462;ajOJQ;US;;
57664;50.06;CA;;
74821;384.74;CA;;
59473;169.58;US;CA;
38515;37.66;US;NY;
45193;JlmDg;CA;;
64870;439.51;CA;;
57697;89.19;US;;
92758;375.3;PR;;
83167;210.7;CA;;
60622;169.58;US;CA;
23408;102.35;PR;;
21954;EaIsL;CA;;
57449;384.74;CA;;
54863;89.19;US;;
16866;50.06;CA;;
59572;LjWPE;US;FL;
93374;89.19;US;;
93177;66.48;US;TX;
29191;UbWjG;PR;;
39053;89.19;US;;
55243;169.58;US;CA;
47852;210.7;CA;;
10419;wKPvA;US;FL;
18655;169.58;US;CA;
78759;317.03;CA;;
54178;89.19;US;;
83095;122.34;US;FL;
96651;89.19;US;;
94751;128.4;PR;;
94595;210.7;CA;;
93594;317.03;CA;;
76823;128.4;PR;;
81288;37.66;US;NY;
88017;50.06;CA;;
23652;387.42;PR;;
49435;439.51;CA;;
13892;423.8;PR;;
95983;128.4;PR;;
50843;415.43;PR;;
86331;122.34;US;FL;
33625;387.42;PR;;
44383;387.42;PR;;
15262;387.42;PR;;
54445;122.34;US;FL;
32189;50.06;CA;;
13601;423.8;PR;;
30550;317.03;CA;;
42098;37.66;US;NY;
40698;168.87;PR;;
66073;168.87;PR;;
47718;417.93;CA;;
12837;102.35;PR;;
38589;37.66;US;NY;
51690;210.7;CA;;
71625;50.06;CA;;
39148;102.35;PR;;
30000;122.34;US;FL;
98952;317.03;CA;;
32794;423.8;PR;;
46978;384.74;CA;;
26693;50.06;CA;;
92639;384.74;CA;;
98898;384.74;CA;;
64924;rGOVI;CA;;
56063;384.74;CA;;
15691;168.87;PR;;
60710;zfqwF;PR;;
48968;417.93;CA;;
29481;415.43;PR;;
71443;415.43;PR;;
44780;417.93;CA;;
72179;50.06;CA;;
88665;375.3;PR;;
52192;317.03;CA;;
17775;169.58;US;CA;
95427;89.19;US;;
28859;XhkjA;PR;;
20916;89.19;US;;
27656;317.03;CA;;
68108;317.03;CA;;
47466;hPSXQ;PR;;
89592;317.03;CA;;
67249;439.51;CA;;
52248;375.3;PR;;
79379;415.43;PR;;
19623;417.93;CA;;
86035;50.06;CA;;
52376;66.48;US;TX;
57262;375.3;PR;;
33474;122.34;US;FL;
80678;169.58;US;CA;
94196;415.43;PR;;
52215;439.51;CA;;
64889;423.8;PR;;
30615;168.87;PR;;
92618;387.42;PR;;
96939;387.42;PR;;
64312;415.43;PR;;
97257;50.06;CA;;
95805;50.06;CA;;
13192;210.7;CA;;
57799;168.87;PR;;
24374;439.51;CA;;
37481;169.58;US;CA;
39097;168.87;PR;;
73344;122.34;US;FL;
17642;128.4;PR;;
84532;317.03;CA;;
44362;122.34;US;FL;
93752;128.4;PR;;
38828;439.51;CA;;
43660;317.03;CA;;
29288;168.87;PR;;
51578;128.4;PR;;
57940;384.74;CA;;
39129;423.8;PR;;
27272;37.66;US;NY;
97447;317.03;CA;;
19371;122.34;US;FL;
21748;122.34;US;FL;
26434;387.42;PR;;
64781;210.7;CA;;
42319;417.93;CA;;
93298;415.43;PR;;
24800;66.48;US;TX;
93364;210.7;CA;;
40530;423.8;PR;;
43659;417.93;CA;;
44998;Fwqha;US;;
40882;89.19;US;;
72276;50.06;CA;;
68689;128.4;PR;;
11630;89.19;US;;
62214;384.74;CA;;
51222;89.19;US;;
41318;417.93;CA;;
66996;210.7;CA;;
26421;102.35;PR;;
55810;387.42;PR;;
46932;169.58;US;CA;
37214;317.03;CA;;
25503;210.7;CA;;
42322;169.58;US;CA;
92420;387.42;PR;;
76384;423.8;PR;;
67389;417.93;CA;;
70107;317.03;CA;;
90410;122.34;US;FL;
18864;210.7;CA;;
53925;439.51;CA;;
26182;169.58;US;CA;
35605;89.19;US;;
77750;66.48;US;TX;
23313;102.35;PR;;
80861;423.8;PR;;
99851;89.19;US;;
33693;XyIIM;US;TX;
11321;387.42;PR;;
27347;128.4;PR;;
15261;384.74;CA;;
72592;128.4;PR;;
59553;50.06;CA;;
12093;387.42;PR;;
91001;122.34;US;FL;
25668;oxRLV;PR;;
21168;423.8;PR;;
31976;317.03;CA;;
25333;122.34;US;FL;
91917;122.34;US;FL;
83130;423.8;PR;;
38616;169.58;US;CA;
68040;66.48;US;TX;
39774;423.8;PR;;
16835;ysnIo;CA;;
96093;169.58;US;CA;
39572;417.93;CA;;
96124;168.87;PR;;
77926;439.51;CA;;
82014;423.8;PR;;
81527;415.43;PR;;
31264;168.87;PR;;
66721;439.51;CA;;
72087;168.87;PR;;
47401;50.06;CA;;
44414;37.66;US;NY;
26009;169.58;US;CA;
56602;168.87;PR;;
39337;169.58;US;CA;
24927;66.48;US;TX;
83019;210.7;CA;;
28980;423.8;PR;;
63703;37.66;US;NY;
78043;66.48;US;TX;
20991;387.42;PR;;
42143;89.19;US;;
21133;122.34;US;FL;
60008;387.42;PR;;
17241;423.8;PR;;
37654;50.06;CA;;
24139;122.34;US;FL;
37940;415.43;PR;;
78061;423.8;PR;;
89795;317.03;CA;;
12401;423.8;PR;;
90851;387.42;PR;;
93956;128.4;PR;;
87176;169.58;US;CA;
29309;210.7;CA;;
64009;375.3;PR;;
69789;37.66;US;NY;
29376;102.35;PR;;
49041;66.48;US;TX;
75573;387.42;PR;;
86888;439.51;CA;;
62297;439.51;CA;;
25841;439.51;CA;;
23413;384.74;CA;;
29718;NfqUp;PR;;
57952;66.48;US;TX;
34696;122.34;US;FL;
72334;37.66;US;NY;
12765;66.48;US;TX;
98747;387.42;PR;;
27232;66.48;US;TX;
21757;omlfX;PR;;
87643;89.19;US;;
77265;122.34;US;FL;
37439;89.19;US;;
50736;417.93;CA;;
33118;417.93;CA;;
62212;128.4;PR;;
64092;375.3;PR;;
87392;169.58;US;CA;
63217;37.66;US;NY;
20161;417.93;CA;;
62771;168.87;PR;;
69896;50.06;CA;;
25262;Ljryy;PR;;
89393;102.35;PR;;
21857;89.19;US;;
11796;50.06;CA;;
88834;37.66;US;NY;
98222;384.74;CA;;
96737;417.93;CA;;
84524;384.74;CA;;
90181;384.74;CA;;
46536;37.66;US;NY;
32741;89.19;US;;
46434;89.19;US;;
79376;169.58;US;CA;
91748;UyDpR;CA;;
72865;387.42;PR;;
17500;375.3;PR;;
12135;210.7;CA;;
35589;387.42;PR;;
14210;50.06;CA;;
64205;122.34;US;FL;
16500;102.35;PR;;
35288;IHjWg;US;TX;
44694;lEpJT;US;;
84470;89.19;US;;
85855;387.42;PR;;
98537;169.58;US;CA;
55604;50.06;CA;;
12094;387.42;PR;;
89245;102.35;PR;;
36528;417.93;CA;;
85605;210.7;CA;;
69649;102.35;PR;;
12737;417.93;CA;;
84486;210.7;CA;;
32082;102.35;PR;;
13817;sYqWR;PR;;
10250;210.7;CA;;
77486;37.66;US;NY;
30316;50.06;CA;;
43129;FmQYj;PR;;
32452;168.87;PR;;
46909;317.03;CA;;
68225;50.06;CA;;
33733;66.48;US;TX;
46534;417.93;CA;;
93501;tLpVI;US;CA;
64374;XbQHA;CA;;
57065;317.03;CA;;
10202;37.66;US;NY;
54959;168.87;PR;;
97574;102.35;PR;;
70054;375.3;PR;;
12813;384.74;CA;;
98701;169.58;US;CA;
26858;37.66;US;NY;
87097;415.43;PR;;
23021;128.4;PR;;
38888;50.06;CA;;
39477;102.35;PR;;
26320;210.7;CA;;
97027;122.34;US;FL;
43811;dlipn;US;CA;
74740;122.34;US;FL;
38632;89.19;US;;
80874;387.42;PR;;
22598;122.34;US;FL;
73185;415.43;PR;;
58580;122.34;US;FL;
60079;417.93;CA;;
96976;317.03;CA;;
23228;ZSTZI;US;FL;
99158;210.7;CA;;
65817;423.8;PR;;
42319;387.42;PR;;
16942;37.66;US;NY;
69669;210.7;CA;;
23827;423.8;PR;;
65386;122.34;US;FL;
42290;50.06;CA;;
69207;50.06;CA;;
74517;122.34;US;FL;
48263;66.48;US;TX;
86028;169.58;US;CA;
53412;317.03;CA;;
45116;417.93;CA;;
22531;423.8;PR;;
94789;122.34;US;FL;
35952;423.8;PR;;
99744;50.06;CA;;
69460;102.35;PR;;
95229;169.58;US;CA;
64523;50.06;CA;;
46571;387.42;PR;;
59786;317.03;CA;;
13117;122.34;US;FL;
17518;415.43;PR;;
36028;210.7;CA;;
59911;417.93;CA;;
62169;102.35;PR;;
48093;168.87;PR;;
88866;yrhvo;PR;;
88689;417.93;CA;;
50685;128.4;PR;;
29592;50.06;CA;;
22042;168.87;PR;;
29313;423.8;PR;;
42027;66.48;US;TX;
10266;66.48;US;TX;
62674;387.42;PR;;
27110;387.42;PR;;
53413;384.74;CA;;
30000;317.03;CA;;
57399;168.87;PR;;
49039;50.06;CA;;
56819;417.93;CA;;
38816;102.35;PR;;
89188;168.87;PR;;
67769;387.42;PR;;
99241;415.43;PR;;
25409;439.51;CA;;
11277;375.3;PR;;
91381;210.7;CA;;
40958;50.06;CA;;
98939;439.51;CA;;
10165;423.8;PR;;
48251;439.51;CA;;
74645;375.3;PR;;
73314;89.19;US;;
49647;122.34;US;FL;
11327;ICFVz;US;;
37250;128.4;PR;;
10869;384.74;CA;;
13802;66.48;US;TX;
52517;423.8;PR;;
34813;102.35;PR;;
65841;eYJLo;PR;;
22222;317.03;CA;;
15297;128.4;PR;;
76020;Kywhy;PR;;
69316;102.35;PR;;
96708;168.87;PR;;
23464;387.42;PR;;
55799;375.3;PR;;
84890;210.7;CA;;
68281;122.34;US;FL;
88012;66.48;US;TX;
77819;122.34;US;FL;
53378;317.03;CA;;
60379;128.4;PR;;
34547;439.51;CA;;
78929;417.93;CA;;
20815;128.4;PR;;
30306;102.35;PR;;
16707;37.66;US;NY;
63317;439.51;CA;;
68929;168.87;PR;;
60600;66.48;US;TX;
11504;317.03;CA;;
37266;OxLir;CA;;
36786;384.74;CA;;
81394;128.4;PR;;
23054;122.34;US;FL;
22435;423.8;PR;;
47244;102.35;PR;;
17581;89.19;US;;
72236;210.7;CA;;
87010;387.42;PR;;
74389;375.3;PR;;
91603;387.42;PR;;
64395;423.8;PR;;
45505;89.19;US;;
54347;NMRVm;PR;;
79813;37.66;US;NY;
28228;122.34;US;FL;
94269;169.58;US;CA;
25166;317.03;CA;;
96552;387.42;PR;;
83134;417.93;CA;;
88340;122.34;US;FL;
88997;384.74;CA;;
86522;417.93;CA;;
64711;210.7;CA;;
87479;415.43;PR;;
94852;169.58;US;CA;
92469;rMNiV;PR;;
20518;415.43;PR;;
40838;66.48;US;TX;
33111;50.06;CA;;
12779;415.43;PR;;
22778;102.35;PR;;
87196;89.19;US;;
40394;kyxqb;CA;;
40605;168.87;PR;;
41056;168.87;PR;;
24966;415.43;PR;;
31647;128.4;PR;;
32394;387.42;PR;;
63968;375.3;PR;;
25042;102.35;PR;;
96706;xQjXW;PR;;
82221;122.34;US;FL;
69449;417.93;CA;;
17829;375.3;PR;;
49910;210.7;CA;;
16279;128.4;PR;;
22476;89.19;US;;
50307;102.35;PR;;
12277;384.74;CA;;
82488;317.03;CA;;
14008;37.66;US;NY;
24732;384.74;CA;;
97353;439.51;CA;;
41365;169.58;US;CA;
23919;375.3;PR;;
